Client,1561399759835,1,1
Server,1561399759838,1,2
Server,1561399759840,1,3
Client,1561399759857,1,4
Client,1561399759859,1,1
Server,1561399759860,1,2
Server,1561399759862,1,3
Client,1561399759864,1,4
Client,1561399759865,1,1
Server,1561399759867,1,2
Server,1561399759868,1,3
Client,1561399759871,1,4
Client,1561399759872,1,1
Server,1561399759874,1,2
Server,1561399759875,1,3
Client,1561399759878,1,4
Client,1561399759879,1,1
Server,1561399759881,1,2
Server,1561399759882,1,3
Client,1561399759884,1,4
Client,1561399759886,1,1
Server,1561399759888,1,2
Server,1561399759889,1,3
Client,1561399759891,1,4
Client,1561399759892,1,1
Server,1561399759894,1,2
Server,1561399759895,1,3
Client,1561399759897,1,4
Client,1561399759898,1,1
Server,1561399759899,1,2
Server,1561399759901,1,3
Client,1561399759903,1,4
Client,1561399759904,1,1
Server,1561399759906,1,2
Server,1561399759907,1,3
Client,1561399759909,1,4
Client,1561399759911,1,1
Server,1561399759912,1,2
Server,1561399759914,1,3
Client,1561399759916,1,4
Client,1561399759917,1,1
Server,1561399759919,1,2
Server,1561399759920,1,3
Client,1561399759923,1,4
Client,1561399759924,1,1
Server,1561399759926,1,2
Server,1561399759927,1,3
Client,1561399759930,1,4
Client,1561399759931,1,1
Server,1561399759933,1,2
Server,1561399759934,1,3
Client,1561399759936,1,4
Client,1561399759938,1,1
Server,1561399759939,1,2
Server,1561399759940,1,3
Client,1561399759942,1,4
Client,1561399759944,1,1
Server,1561399759946,1,2
Server,1561399759947,1,3
Client,1561399759950,1,4
Client,1561399759951,1,1
Server,1561399759953,1,2
Server,1561399759955,1,3
Client,1561399759957,1,4
Client,1561399759959,1,1
Server,1561399759960,1,2
Server,1561399759962,1,3
Client,1561399759964,1,4
Client,1561399759966,1,1
Server,1561399759968,1,2
Server,1561399759969,1,3
Client,1561399759972,1,4
Client,1561399759974,1,1
Server,1561399759976,1,2
Server,1561399759977,1,3
Client,1561399759979,1,4
Client,1561399759980,1,1
Server,1561399759982,1,2
Server,1561399759983,1,3
Client,1561399759985,1,4
Client,1561399759987,1,1
Server,1561399759988,1,2
Server,1561399759989,1,3
Client,1561399759991,1,4
Client,1561399759992,1,1
Server,1561399759993,1,2
Server,1561399759994,1,3
Client,1561399759996,1,4
Client,1561399759997,1,1
Server,1561399759998,1,2
Server,1561399760000,1,3
Client,1561399760001,1,4
Client,1561399760003,1,1
Server,1561399760004,1,2
Server,1561399760006,1,3
Client,1561399760007,1,4
Client,1561399760008,1,1
Server,1561399760010,1,2
Server,1561399760011,1,3
Client,1561399760013,1,4
Client,1561399760014,1,1
Server,1561399760016,1,2
Server,1561399760017,1,3
Client,1561399760019,1,4
Client,1561399760020,1,1
Server,1561399760022,1,2
Server,1561399760023,1,3
Client,1561399760025,1,4
Client,1561399760027,1,1
Server,1561399760028,1,2
Server,1561399760029,1,3
Client,1561399760031,1,4
Client,1561399760033,1,1
Server,1561399760034,1,2
Server,1561399760035,1,3
Client,1561399760038,1,4
Client,1561399760039,1,1
Server,1561399760041,1,2
Server,1561399760042,1,3
Client,1561399760044,1,4
Client,1561399760045,1,1
Server,1561399760047,1,2
Server,1561399760048,1,3
Client,1561399760050,1,4
Client,1561399760051,1,1
Server,1561399760053,1,2
Server,1561399760054,1,3
Client,1561399760056,1,4
Client,1561399760057,1,1
Server,1561399760059,1,2
Server,1561399760060,1,3
Client,1561399760062,1,4
Client,1561399760064,1,1
Server,1561399760066,1,2
Server,1561399760067,1,3
Client,1561399760069,1,4
Client,1561399760071,1,1
Server,1561399760073,1,2
Server,1561399760074,1,3
Client,1561399760076,1,4
Client,1561399760077,1,1
Server,1561399760079,1,2
Server,1561399760080,1,3
Client,1561399760082,1,4
Client,1561399760089,1,1
Server,1561399760092,1,2
Server,1561399760093,1,3
Client,1561399760096,1,4
Client,1561399760097,1,1
Server,1561399760099,1,2
Server,1561399760100,1,3
Client,1561399760102,1,4
Client,1561399760105,1,1
Server,1561399760107,1,2
Server,1561399760109,1,3
Client,1561399760111,1,4
Client,1561399760113,1,1
Server,1561399760116,1,2
Server,1561399760117,1,3
Client,1561399760120,1,4
Client,1561399760121,1,1
Server,1561399760123,1,2
Server,1561399760124,1,3
Client,1561399760126,1,4
Client,1561399760127,1,1
Server,1561399760129,1,2
Server,1561399760130,1,3
Client,1561399760132,1,4
Client,1561399760133,1,1
Server,1561399760134,1,2
Server,1561399760135,1,3
Client,1561399760137,1,4
Client,1561399760138,1,1
Server,1561399760140,1,2
Server,1561399760141,1,3
Client,1561399760142,1,4
Client,1561399760144,1,1
Server,1561399760145,1,2
Server,1561399760146,1,3
Client,1561399760148,1,4
Client,1561399760149,1,1
Server,1561399760151,1,2
Server,1561399760152,1,3
Client,1561399760154,1,4
Client,1561399760155,1,1
Server,1561399760157,1,2
Server,1561399760158,1,3
Client,1561399760160,1,4
Client,1561399760162,1,1
Server,1561399760163,1,2
Server,1561399760164,1,3
Client,1561399760166,1,4
Client,1561399760166,1,1
Server,1561399760168,1,2
Server,1561399760168,1,3
Client,1561399760170,1,4
Client,1561399760171,1,1
Server,1561399760173,1,2
Server,1561399760174,1,3
Client,1561399760176,1,4
Client,1561399760177,1,1
Server,1561399760178,1,2
Server,1561399760179,1,3
Client,1561399760181,1,4
Client,1561399760182,1,1
Server,1561399760183,1,2
Server,1561399760184,1,3
Client,1561399760186,1,4
