Client,1561399910784,3,1
Server,1561399910787,3,2
Client,1561399910804,3,4
Client,1561399910805,3,1
Server,1561399910807,3,2
Client,1561399910808,3,4
Client,1561399910809,3,1
Server,1561399910811,3,2
Client,1561399910812,3,4
Client,1561399910814,3,1
Server,1561399910815,3,2
Client,1561399910817,3,4
Client,1561399910818,3,1
Server,1561399910820,3,2
Client,1561399910821,3,4
Client,1561399910822,3,1
Server,1561399910823,3,2
Client,1561399910825,3,4
Client,1561399910826,3,1
Server,1561399910828,3,2
Client,1561399910829,3,4
Client,1561399910831,3,1
Server,1561399910832,3,2
Client,1561399910834,3,4
Client,1561399910835,3,1
Server,1561399910837,3,2
Client,1561399910839,3,4
Client,1561399910840,3,1
Server,1561399910842,3,2
Client,1561399910843,3,4
Client,1561399910845,3,1
Server,1561399910848,3,2
Client,1561399910849,3,4
Client,1561399910850,3,1
Server,1561399910852,3,2
Client,1561399910853,3,4
Client,1561399910855,3,1
Server,1561399910856,3,2
Client,1561399910858,3,4
Client,1561399910859,3,1
Server,1561399910861,3,2
Client,1561399910863,3,4
Client,1561399910864,3,1
Server,1561399910866,3,2
Client,1561399910867,3,4
Client,1561399910869,3,1
Server,1561399910871,3,2
Client,1561399910872,3,4
Client,1561399910874,3,1
Server,1561399910875,3,2
Client,1561399910877,3,4
Client,1561399910878,3,1
Server,1561399910880,3,2
Client,1561399910881,3,4
Client,1561399910882,3,1
Server,1561399910884,3,2
Client,1561399910885,3,4
Client,1561399910886,3,1
Server,1561399910887,3,2
Client,1561399910889,3,4
Client,1561399910890,3,1
Server,1561399910891,3,2
Client,1561399910892,3,4
Client,1561399910893,3,1
Server,1561399910895,3,2
Client,1561399910896,3,4
Client,1561399910897,3,1
Server,1561399910898,3,2
Client,1561399910899,3,4
Client,1561399910900,3,1
Server,1561399910902,3,2
Client,1561399910903,3,4
Client,1561399910904,3,1
Server,1561399910906,3,2
Client,1561399910908,3,4
Client,1561399910909,3,1
Server,1561399910910,3,2
Client,1561399910912,3,4
Client,1561399910913,3,1
Server,1561399910915,3,2
Client,1561399910916,3,4
Client,1561399910917,3,1
Server,1561399910919,3,2
Client,1561399910920,3,4
Client,1561399910922,3,1
Server,1561399910923,3,2
Client,1561399910925,3,4
Client,1561399910927,3,1
Server,1561399910929,3,2
Client,1561399910931,3,4
Client,1561399910932,3,1
Server,1561399910934,3,2
Client,1561399910936,3,4
Client,1561399910937,3,1
Server,1561399910939,3,2
Client,1561399910941,3,4
Client,1561399910943,3,1
Server,1561399910945,3,2
Client,1561399910947,3,4
Client,1561399910948,3,1
Server,1561399910950,3,2
Client,1561399910952,3,4
Client,1561399910953,3,1
Server,1561399910955,3,2
Client,1561399910956,3,4
Client,1561399910957,3,1
Server,1561399910959,3,2
Client,1561399910960,3,4
Client,1561399910964,3,1
Server,1561399910966,3,2
Client,1561399910969,3,4
Client,1561399910970,3,1
Server,1561399910971,3,2
Client,1561399910973,3,4
Client,1561399910974,3,1
Server,1561399910976,3,2
Client,1561399910978,3,4
Client,1561399910979,3,1
Server,1561399910980,3,2
Client,1561399910982,3,4
Client,1561399910983,3,1
Server,1561399910985,3,2
Client,1561399910987,3,4
Client,1561399910988,3,1
Server,1561399910990,3,2
Client,1561399910992,3,4
Client,1561399910993,3,1
Server,1561399910995,3,2
Client,1561399910997,3,4
Client,1561399910998,3,1
Server,1561399911000,3,2
Client,1561399911002,3,4
Client,1561399911003,3,1
Server,1561399911005,3,2
Client,1561399911007,3,4
Client,1561399911008,3,1
Server,1561399911010,3,2
Client,1561399911012,3,4
Client,1561399911013,3,1
Server,1561399911015,3,2
Client,1561399911017,3,4
Client,1561399911018,3,1
Server,1561399911019,3,2
Client,1561399911021,3,4
Client,1561399911022,3,1
Server,1561399911024,3,2
Client,1561399911026,3,4
Client,1561399911027,3,1
Server,1561399911029,3,2
Client,1561399911031,3,4
Client,1561399911032,3,1
Server,1561399911034,3,2
Client,1561399911036,3,4
Client,1561399911037,3,1
Server,1561399911039,3,2
Client,1561399911041,3,4
Client,1561399911042,3,1
Server,1561399911043,3,2
Client,1561399911046,3,4
Client,1561399911047,3,1
Server,1561399911048,3,2
Client,1561399911050,3,4
Client,1561399911051,3,1
Server,1561399911052,3,2
Client,1561399911054,3,4
Client,1561399911055,3,1
Server,1561399911057,3,2
Client,1561399911058,3,4
Client,1561399911059,3,1
Server,1561399911061,3,2
Client,1561399911062,3,4
Client,1561399911063,3,1
Server,1561399911065,3,2
Client,1561399911066,3,4
Client,1561399911067,3,1
Server,1561399911069,3,2
Client,1561399911070,3,4
Client,1561399911072,3,1
Server,1561399911073,3,2
Client,1561399911075,3,4
Client,1561399911078,3,1
Server,1561399911080,3,2
Client,1561399911082,3,4
Client,1561399911083,3,1
Server,1561399911085,3,2
Client,1561399911087,3,4
Client,1561399911088,3,1
Server,1561399911090,3,2
Client,1561399911092,3,4
Client,1561399911093,3,1
Server,1561399911094,3,2
Client,1561399911096,3,4
Client,1561399911097,3,1
Server,1561399911098,3,2
Client,1561399911099,3,4
Client,1561399911100,3,1
Server,1561399911102,3,2
Client,1561399911104,3,4
Client,1561399911105,3,1
Server,1561399911107,3,2
Client,1561399911109,3,4
Client,1561399911110,3,1
Server,1561399911112,3,2
Client,1561399911113,3,4
Client,1561399911114,3,1
Server,1561399911116,3,2
Client,1561399911118,3,4
Client,1561399911119,3,1
Server,1561399911120,3,2
Client,1561399911122,3,4
Client,1561399911123,3,1
Server,1561399911125,3,2
Client,1561399911126,3,4
Client,1561399911127,3,1
Server,1561399911129,3,2
Client,1561399911131,3,4
Client,1561399911132,3,1
Server,1561399911134,3,2
Client,1561399911136,3,4
Client,1561399911137,3,1
Server,1561399911138,3,2
Client,1561399911140,3,4
Client,1561399911142,3,1
Server,1561399911143,3,2
Client,1561399911145,3,4
Client,1561399911147,3,1
Server,1561399911148,3,2
Client,1561399911150,3,4
Client,1561399911152,3,1
Server,1561399911154,3,2
Client,1561399911156,3,4
Client,1561399911157,3,1
Server,1561399911159,3,2
Client,1561399911161,3,4
Client,1561399911162,3,1
Server,1561399911164,3,2
Client,1561399911166,3,4
Client,1561399911167,3,1
Server,1561399911169,3,2
Client,1561399911170,3,4
Client,1561399911171,3,1
Server,1561399911173,3,2
Client,1561399911175,3,4
Client,1561399911176,3,1
Server,1561399911177,3,2
Client,1561399911179,3,4
Client,1561399911180,3,1
Server,1561399911181,3,2
Client,1561399911183,3,4
Client,1561399911184,3,1
Server,1561399911186,3,2
Client,1561399911188,3,4
Client,1561399911189,3,1
Server,1561399911191,3,2
Client,1561399911193,3,4
Client,1561399911194,3,1
Server,1561399911196,3,2
Client,1561399911197,3,4
Client,1561399911199,3,1
Server,1561399911200,3,2
Client,1561399911202,3,4
Client,1561399911203,3,1
Server,1561399911205,3,2
Client,1561399911207,3,4
Client,1561399911208,3,1
Server,1561399911209,3,2
Client,1561399911210,3,4
Client,1561399911212,3,1
Server,1561399911213,3,2
