Client,1561400325165,6,1
Server,1561400325168,6,2
Server,1561400325170,6,3
Client,1561400325181,6,4
Client,1561400325182,6,1
Server,1561400325184,6,2
Server,1561400325186,6,3
Client,1561400325188,6,4
Client,1561400325190,6,1
Server,1561400325191,6,2
Server,1561400325192,6,3
Client,1561400325194,6,4
Client,1561400325195,6,1
Server,1561400325197,6,2
Server,1561400325198,6,3
Client,1561400325201,6,4
Client,1561400325202,6,1
Server,1561400325203,6,2
Server,1561400325205,6,3
Client,1561400325206,6,4
Client,1561400325208,6,1
Server,1561400325211,6,2
Server,1561400325213,6,3
Client,1561400325215,6,4
Client,1561400325216,6,1
Server,1561400325218,6,2
Server,1561400325219,6,3
Client,1561400325221,6,4
Client,1561400325223,6,1
Server,1561400325225,6,2
Server,1561400325226,6,3
Client,1561400325229,6,4
Client,1561400325230,6,1
Server,1561400325232,6,2
Server,1561400325233,6,3
Client,1561400325235,6,4
Client,1561400325236,6,1
Server,1561400325238,6,2
Server,1561400325239,6,3
Client,1561400325241,6,4
Client,1561400325243,6,1
Server,1561400325244,6,2
Server,1561400325246,6,3
Client,1561400325248,6,4
Client,1561400325249,6,1
Server,1561400325251,6,2
Server,1561400325253,6,3
Client,1561400325255,6,4
Client,1561400325256,6,1
Server,1561400325258,6,2
Server,1561400325259,6,3
Client,1561400325261,6,4
Client,1561400325263,6,1
Server,1561400325264,6,2
Server,1561400325265,6,3
Client,1561400325267,6,4
Client,1561400325268,6,1
Server,1561400325270,6,2
Server,1561400325271,6,3
Client,1561400325273,6,4
Client,1561400325274,6,1
Server,1561400325276,6,2
Server,1561400325277,6,3
Client,1561400325279,6,4
Client,1561400325280,6,1
Server,1561400325281,6,2
Server,1561400325283,6,3
Client,1561400325285,6,4
Client,1561400325286,6,1
Server,1561400325288,6,2
Server,1561400325289,6,3
Client,1561400325290,6,4
Client,1561400325292,6,1
Server,1561400325293,6,2
Server,1561400325295,6,3
Client,1561400325297,6,4
Client,1561400325298,6,1
Server,1561400325299,6,2
Server,1561400325301,6,3
Client,1561400325303,6,4
Client,1561400325305,6,1
Server,1561400325307,6,2
Server,1561400325309,6,3
Client,1561400325311,6,4
Client,1561400325312,6,1
Server,1561400325316,6,2
Server,1561400325317,6,3
Client,1561400325319,6,4
Client,1561400325320,6,1
Server,1561400325322,6,2
Server,1561400325323,6,3
Client,1561400325325,6,4
Client,1561400325326,6,1
Server,1561400325327,6,2
Server,1561400325329,6,3
