Client,1561399978043,5,4
Client,1561399978045,5,1
Server,1561399978046,5,2
Server,1561399978048,5,3
Client,1561399978050,5,4
Client,1561399978052,5,1
Server,1561399978053,5,2
Server,1561399978055,5,3
Client,1561399978057,5,4
Client,1561399978059,5,1
Server,1561399978060,5,2
Server,1561399978061,5,3
Client,1561399978063,5,4
Client,1561399978064,5,1
Server,1561399978066,5,2
Server,1561399978067,5,3
Client,1561399978069,5,4
Client,1561399978070,5,1
Server,1561399978072,5,2
Server,1561399978073,5,3
Client,1561399978075,5,4
Client,1561399978077,5,1
Server,1561399978078,5,2
Server,1561399978080,5,3
Client,1561399978081,5,4
Client,1561399978083,5,1
Server,1561399978085,5,2
Server,1561399978086,5,3
Client,1561399978088,5,4
Client,1561399978090,5,1
Server,1561399978091,5,2
Server,1561399978093,5,3
Client,1561399978095,5,4
Client,1561399978096,5,1
Server,1561399978098,5,2
Server,1561399978099,5,3
Client,1561399978101,5,4
Client,1561399978102,5,1
Server,1561399978104,5,2
Server,1561399978105,5,3
Client,1561399978107,5,4
Client,1561399978108,5,1
Server,1561399978110,5,2
Server,1561399978111,5,3
Client,1561399978112,5,4
Client,1561399978113,5,1
Server,1561399978115,5,2
Server,1561399978116,5,3
Client,1561399978117,5,4
Client,1561399978118,5,1
Server,1561399978120,5,2
Server,1561399978121,5,3
Client,1561399978123,5,4
Client,1561399978124,5,1
Server,1561399978126,5,2
Server,1561399978127,5,3
Client,1561399978129,5,4
Client,1561399978130,5,1
Server,1561399978131,5,2
Server,1561399978133,5,3
Client,1561399978134,5,4
Client,1561399978135,5,1
Server,1561399978136,5,2
Server,1561399978138,5,3
Client,1561399978139,5,4
Client,1561399978140,5,1
Server,1561399978141,5,2
Server,1561399978143,5,3
Client,1561399978144,5,4
Client,1561399978145,5,1
Server,1561399978147,5,2
Server,1561399978147,5,3
Client,1561399978149,5,4
Client,1561399978150,5,1
Server,1561399978151,5,2
Server,1561399978152,5,3
Client,1561399978153,5,4
Client,1561399978154,5,1
Server,1561399978155,5,2
Server,1561399978156,5,3
Client,1561399978158,5,4
Client,1561399978159,5,1
Server,1561399978160,5,2
Server,1561399978161,5,3
Client,1561399978162,5,4
Client,1561399978164,5,1
Server,1561399978165,5,2
Server,1561399978166,5,3
Client,1561399978168,5,4
Client,1561399978169,5,1
Server,1561399978171,5,2
Server,1561399978172,5,3
Client,1561399978173,5,4
Client,1561399978175,5,1
Server,1561399978176,5,2
Server,1561399978177,5,3
Client,1561399978179,5,4
Client,1561399978180,5,1
Server,1561399978182,5,2
Server,1561399978183,5,3
Client,1561399978185,5,4
Client,1561399978186,5,1
Server,1561399978188,5,2
Server,1561399978189,5,3
Client,1561399978191,5,4
Client,1561399978192,5,1
Server,1561399978193,5,2
Server,1561399978195,5,3
Client,1561399978196,5,4
Client,1561399978197,5,1
Server,1561399978199,5,2
Server,1561399978200,5,3
Client,1561399978201,5,4
Client,1561399978202,5,1
Server,1561399978203,5,2
Server,1561399978204,5,3
Client,1561399978206,5,4
Client,1561399978207,5,1
Server,1561399978208,5,2
Server,1561399978209,5,3
Client,1561399978211,5,4
Client,1561399978212,5,1
Server,1561399978213,5,2
Server,1561399978215,5,3
Client,1561399978216,5,4
Client,1561399978218,5,1
Server,1561399978219,5,2
Server,1561399978221,5,3
Client,1561399978222,5,4
Client,1561399978224,5,1
Server,1561399978225,5,2
Server,1561399978227,5,3
Client,1561399978229,5,4
Client,1561399978230,5,1
Server,1561399978232,5,2
Server,1561399978233,5,3
Client,1561399978235,5,4
Client,1561399978236,5,1
Server,1561399978238,5,2
Server,1561399978240,5,3
Client,1561399978241,5,4
Client,1561399978243,5,1
Server,1561399978245,5,2
Server,1561399978246,5,3
Client,1561399978247,5,4
Client,1561399978249,5,1
Server,1561399978251,5,2
Server,1561399978252,5,3
Client,1561399978253,5,4
Client,1561399978254,5,1
Server,1561399978256,5,2
Server,1561399978257,5,3
Client,1561399978258,5,4
