Server,1561399920292,4,2
Server,1561399920294,4,3
Client,1561399920309,4,1
Server,1561399920311,4,2
Server,1561399920312,4,3
Client,1561399920314,4,4
Server,1561399920316,4,2
Server,1561399920317,4,3
Client,1561399920319,4,1
Server,1561399920320,4,2
Server,1561399920321,4,3
Client,1561399920323,4,4
Server,1561399920325,4,2
Server,1561399920326,4,3
Client,1561399920330,4,1
Server,1561399920331,4,2
Server,1561399920333,4,3
Client,1561399920334,4,4
Server,1561399920336,4,2
Server,1561399920337,4,3
Client,1561399920338,4,1
Server,1561399920340,4,2
Server,1561399920340,4,3
Client,1561399920342,4,4
Server,1561399920343,4,2
Server,1561399920344,4,3
Client,1561399920346,4,1
Server,1561399920347,4,2
Server,1561399920348,4,3
Client,1561399920350,4,4
Server,1561399920352,4,2
Server,1561399920352,4,3
Client,1561399920354,4,1
Server,1561399920356,4,2
Server,1561399920357,4,3
Client,1561399920358,4,4
Server,1561399920360,4,2
Server,1561399920360,4,3
Client,1561399920362,4,1
Server,1561399920363,4,2
Server,1561399920364,4,3
Client,1561399920365,4,4
Server,1561399920367,4,2
Server,1561399920368,4,3
Client,1561399920369,4,1
Server,1561399920371,4,2
Server,1561399920372,4,3
Client,1561399920374,4,4
Server,1561399920376,4,2
Server,1561399920377,4,3
Client,1561399920379,4,1
Server,1561399920380,4,2
Server,1561399920381,4,3
Client,1561399920383,4,4
Server,1561399920385,4,2
Server,1561399920386,4,3
Client,1561399920388,4,1
Server,1561399920389,4,2
Server,1561399920390,4,3
Client,1561399920392,4,4
Server,1561399920393,4,2
Server,1561399920394,4,3
Client,1561399920396,4,1
Server,1561399920397,4,2
Server,1561399920398,4,3
Client,1561399920400,4,4
Server,1561399920401,4,2
Server,1561399920402,4,3
Client,1561399920404,4,1
Server,1561399920405,4,2
Server,1561399920406,4,3
Client,1561399920407,4,4
Server,1561399920409,4,2
Server,1561399920410,4,3
Client,1561399920412,4,1
Server,1561399920413,4,2
Server,1561399920414,4,3
Client,1561399920416,4,4
Server,1561399920418,4,2
Server,1561399920419,4,3
Client,1561399920420,4,1
Server,1561399920422,4,2
Server,1561399920423,4,3
Client,1561399920424,4,4
Server,1561399920426,4,2
Server,1561399920427,4,3
Client,1561399920428,4,1
Server,1561399920430,4,2
Server,1561399920431,4,3
Client,1561399920433,4,4
Server,1561399920434,4,2
Server,1561399920435,4,3
Client,1561399920437,4,1
Server,1561399920438,4,2
Server,1561399920439,4,3
Client,1561399920441,4,4
Server,1561399920442,4,2
Server,1561399920444,4,3
Client,1561399920445,4,1
Server,1561399920447,4,2
Server,1561399920448,4,3
Client,1561399920449,4,4
Server,1561399920451,4,2
Server,1561399920452,4,3
Client,1561399920454,4,1
Server,1561399920456,4,2
Server,1561399920457,4,3
Client,1561399920459,4,4
Server,1561399920461,4,2
Server,1561399920462,4,3
Client,1561399920464,4,1
Server,1561399920465,4,2
Server,1561399920466,4,3
Client,1561399920468,4,4
Server,1561399920469,4,2
Server,1561399920470,4,3
Client,1561399920472,4,1
Server,1561399920473,4,2
Server,1561399920475,4,3
Client,1561399920476,4,4
Server,1561399920478,4,2
Server,1561399920479,4,3
Client,1561399920481,4,1
Server,1561399920482,4,2
Server,1561399920483,4,3
Client,1561399920485,4,4
Server,1561399920486,4,2
Server,1561399920487,4,3
Client,1561399920489,4,1
Server,1561399920490,4,2
Server,1561399920491,4,3
Client,1561399920493,4,4
Server,1561399920494,4,2
Server,1561399920496,4,3
Client,1561399920498,4,1
Server,1561399920499,4,2
Server,1561399920500,4,3
Client,1561399920502,4,4
Server,1561399920506,4,2
Server,1561399920510,4,3
Client,1561399920513,4,1
Server,1561399920515,4,2
Server,1561399920516,4,3
Client,1561399920518,4,4
Server,1561399920519,4,2
Server,1561399920520,4,3
Client,1561399920522,4,1
Server,1561399920523,4,2
Server,1561399920524,4,3
Client,1561399920526,4,4
Server,1561399920528,4,2
Server,1561399920529,4,3
Client,1561399920531,4,1
Server,1561399920533,4,2
Server,1561399920534,4,3
Client,1561399920539,4,4
Server,1561399920542,4,2
Server,1561399920543,4,3
Client,1561399920546,4,1
Server,1561399920548,4,2
Server,1561399920549,4,3
Client,1561399920551,4,4
Server,1561399920553,4,2
Server,1561399920554,4,3
Client,1561399920558,4,1
Server,1561399920560,4,2
Server,1561399920561,4,3
Client,1561399920563,4,4
Server,1561399920565,4,2
Server,1561399920566,4,3
Client,1561399920567,4,1
Server,1561399920570,4,2
Server,1561399920571,4,3
Client,1561399920572,4,4
Server,1561399920575,4,2
Server,1561399920576,4,3
Client,1561399920578,4,1
Server,1561399920579,4,2
Server,1561399920580,4,3
Client,1561399920581,4,4
Server,1561399920584,4,2
Server,1561399920586,4,3
Client,1561399920587,4,1
Server,1561399920589,4,2
Server,1561399920590,4,3
Client,1561399920592,4,4
Server,1561399920594,4,2
Server,1561399920595,4,3
Client,1561399920597,4,1
Server,1561399920601,4,2
Server,1561399920602,4,3
Client,1561399920604,4,4
Server,1561399920606,4,2
Server,1561399920607,4,3
Client,1561399920609,4,1
Server,1561399920610,4,2
Server,1561399920612,4,3
Client,1561399920613,4,4
Server,1561399920616,4,2
Server,1561399920617,4,3
Client,1561399920619,4,1
Server,1561399920621,4,2
Server,1561399920622,4,3
Client,1561399920623,4,4
Server,1561399920625,4,2
Server,1561399920626,4,3
Client,1561399920628,4,1
Server,1561399920630,4,2
Server,1561399920631,4,3
Client,1561399920633,4,4
Server,1561399920634,4,2
Server,1561399920636,4,3
Client,1561399920637,4,1
Server,1561399920639,4,2
Server,1561399920640,4,3
Client,1561399920641,4,4
Server,1561399920642,4,2
Server,1561399920644,4,3
Client,1561399920645,4,1
Server,1561399920647,4,2
Server,1561399920648,4,3
Client,1561399920649,4,4
Server,1561399920651,4,2
Server,1561399920652,4,3
Client,1561399920654,4,1
Server,1561399920656,4,2
Server,1561399920657,4,3
Client,1561399920658,4,4
Server,1561399920660,4,2
Server,1561399920662,4,3
Client,1561399920664,4,1
Server,1561399920665,4,2
Server,1561399920667,4,3
Client,1561399920668,4,4
Server,1561399920671,4,2
Server,1561399920672,4,3
Client,1561399920674,4,1
Server,1561399920675,4,2
Server,1561399920676,4,3
Client,1561399920678,4,4
Server,1561399920680,4,2
Server,1561399920681,4,3
Client,1561399920682,4,1
Server,1561399920684,4,2
Server,1561399920685,4,3
Client,1561399920686,4,4
Server,1561399920687,4,2
Server,1561399920688,4,3
Client,1561399920690,4,1
Server,1561399920691,4,2
Server,1561399920692,4,3
Client,1561399920693,4,4
Server,1561399920696,4,2
Server,1561399920697,4,3
Client,1561399920698,4,1
Server,1561399920700,4,2
Server,1561399920701,4,3
Client,1561399920702,4,4
Server,1561399920703,4,2
Server,1561399920704,4,3
Client,1561399920706,4,1
Server,1561399920707,4,2
Server,1561399920708,4,3
Client,1561399920710,4,4
Server,1561399920712,4,2
Server,1561399920713,4,3
Client,1561399920715,4,1
Server,1561399920716,4,2
Server,1561399920717,4,3
Client,1561399920719,4,4
Server,1561399920722,4,2
Server,1561399920723,4,3
Client,1561399920725,4,1
Server,1561399920728,4,2
Server,1561399920729,4,3
Client,1561399920731,4,4
Server,1561399920733,4,2
Server,1561399920734,4,3
Client,1561399920736,4,1
Server,1561399920737,4,2
Server,1561399920739,4,3
Client,1561399920740,4,4
Server,1561399920742,4,2
Server,1561399920743,4,3
Client,1561399920744,4,1
Server,1561399920746,4,2
Server,1561399920747,4,3
Client,1561399920748,4,4
Server,1561399920750,4,2
Server,1561399920751,4,3
Client,1561399920753,4,1
Server,1561399920754,4,2
Server,1561399920755,4,3
Client,1561399920757,4,4
Server,1561399920759,4,2
Server,1561399920761,4,3
Client,1561399920763,4,1
Server,1561399920764,4,2
Server,1561399920765,4,3
Client,1561399920767,4,4
Server,1561399920769,4,2
Server,1561399920771,4,3
Client,1561399920772,4,1
Server,1561399920774,4,2
Server,1561399920775,4,3
Client,1561399920777,4,4
Server,1561399920780,4,2
Server,1561399920781,4,3
Client,1561399920783,4,1
Server,1561399920785,4,2
Server,1561399920786,4,3
Client,1561399920787,4,4
Server,1561399920789,4,2
Server,1561399920791,4,3
Client,1561399920792,4,1
Server,1561399920794,4,2
Server,1561399920795,4,3
Client,1561399920796,4,4
